repayment_id,loan_id,installment_no,due_date,paid_amount,missed_flag,days_past_due
R404981,L200901,1,2026-06-29,2171.65,0,6
R404982,L200902,1,2025-09-15,7792.53,0,3
R404983,L200902,2,2025-10-15,8184.67,0,5
R404984,L200902,3,2025-11-15,7199.83,0,0
R404985,L200902,4,2025-12-15,7287.6,0,0
R404986,L200902,5,2026-01-15,7756.44,0,2
R404987,L200902,6,2026-02-15,7642.7,0,2
R404988,L200902,7,2026-03-15,8164.79,0,4
R404989,L200902,8,2026-04-15,7877.67,0,2
R404990,L200902,9,2026-05-15,7741.03,0,4
R404991,L200902,10,2026-06-15,7503.95,0,1
R404992,L200903,1,2025-11-09,1436.31,0,0
R404993,L200903,2,2025-12-09,1438.31,0,3
R404994,L200903,3,2026-01-09,1426.03,0,1
R404995,L200903,4,2026-02-09,1374.87,0,5
R404996,L200903,5,2026-03-09,1328.12,0,2
R404997,L200903,6,2026-04-09,1331.76,0,3
R404998,L200903,7,2026-05-09,1375.23,0,1
R404999,L200903,8,2026-06-09,,1,76
R405000,L200904,1,2026-06-27,1407.71,0,4
R405001,L200905,1,2026-02-07,19105.03,0,5
R405002,L200905,2,2026-03-07,18516.05,0,4
R405003,L200905,3,2026-04-07,17937.99,0,2
R405004,L200905,4,2026-05-07,18059.09,0,5
R405005,L200905,5,2026-06-07,16956.23,0,0
R405006,L200906,1,2025-08-16,10219.09,0,3
R405007,L200906,2,2025-09-16,10995.26,0,3
R405008,L200906,3,2025-10-16,10374.28,0,0
R405009,L200906,4,2025-11-16,10908.78,0,0
R405010,L200906,5,2025-12-16,11033.28,0,0
R405011,L200906,6,2026-01-16,10177.45,0,2
R405012,L200906,7,2026-02-16,11032.59,0,1
R405013,L200906,8,2026-03-16,10063.91,0,0
R405014,L200906,9,2026-04-16,10419.1,0,4
R405015,L200906,10,2026-05-16,10773.16,0,4
R405016,L200906,11,2026-06-16,11212.22,0,3
R405017,L200907,1,2026-05-20,1529.57,0,5
R405018,L200907,2,2026-06-20,1439.54,0,5
R405019,L200908,1,2025-10-26,4403.86,0,5
R405020,L200908,2,2025-11-26,4361.55,0,4
R405021,L200908,3,2025-12-26,4324.69,0,6
R405022,L200908,4,2026-01-26,4399.6,0,0
R405023,L200908,5,2026-02-26,,1,80
R405024,L200908,6,2026-03-26,4290.78,0,5
R405025,L200908,7,2026-04-26,4653.51,0,3
R405026,L200908,8,2026-05-26,4445.75,0,2
R405027,L200908,9,2026-06-26,4428.69,0,3
R405028,L200909,1,2026-07-15,,1,71
R405029,L200910,1,2026-03-12,33546.78,0,3
R405030,L200910,2,2026-04-12,35789.49,0,6
R405031,L200910,3,2026-05-12,35792.44,0,4
R405032,L200910,4,2026-06-12,32092.69,0,2
R405033,L200911,1,2026-05-12,785.57,0,4
R405034,L200911,2,2026-06-12,852.16,0,5
R405035,L200912,1,2026-04-18,1841.94,0,1
R405036,L200912,2,2026-05-18,1864.02,0,5
R405037,L200912,3,2026-06-18,,1,40
R405038,L200913,1,2025-08-29,15485.39,0,5
R405039,L200913,2,2025-09-29,17148.28,0,1
R405040,L200913,3,2025-10-29,16710.19,0,2
R405041,L200913,4,2025-11-29,14932.17,0,1
R405042,L200913,5,2025-12-29,16375.62,0,0
R405043,L200913,6,2026-01-29,16871.07,0,1
R405044,L200913,7,2026-02-28,15739.85,0,4
R405045,L200913,8,2026-03-29,16305.84,0,3
R405046,L200913,9,2026-04-29,17147.09,0,1
R405047,L200913,10,2026-05-29,15210.98,0,4
R405048,L200913,11,2026-06-29,17234.04,0,5
R405049,L200914,1,2025-11-30,43612.08,0,3
R405050,L200914,2,2025-12-30,44940.86,0,0
R405051,L200914,3,2026-01-30,42430.6,0,4
R405052,L200914,4,2026-02-28,44966.82,0,3
R405053,L200914,5,2026-03-30,42879.08,0,1
R405054,L200914,6,2026-04-30,40465.39,0,4
R405055,L200914,7,2026-05-30,39239.87,0,6
R405056,L200914,8,2026-06-30,42208.05,0,4
R405057,L200915,1,2026-01-01,42215.14,0,4
R405058,L200915,2,2026-02-01,42283.31,0,3
R405059,L200915,3,2026-03-01,,1,81
R405060,L200915,4,2026-04-01,45162.98,0,5
R405061,L200915,5,2026-05-01,42198.85,0,5
R405062,L200915,6,2026-06-01,45167.71,0,0
R405063,L200915,7,2026-07-01,43224.66,0,1
R405064,L200916,1,2026-01-03,12938.79,0,6
R405065,L200916,2,2026-02-03,12204.88,0,1
R405066,L200916,3,2026-03-03,12225.24,0,2
R405067,L200916,4,2026-04-03,12902.7,0,2
R405068,L200916,5,2026-05-03,12848.36,0,1
R405069,L200916,6,2026-06-03,12032.42,0,5
R405070,L200917,1,2025-09-28,5533.86,0,5
R405071,L200917,2,2025-10-28,5474.91,0,6
R405072,L200917,3,2025-11-28,5058.94,0,2
R405073,L200917,4,2025-12-28,5433.16,0,4
R405074,L200917,5,2026-01-28,5437.26,0,6
R405075,L200917,6,2026-02-28,5362.94,0,6
R405076,L200917,7,2026-03-28,5111.11,0,5
R405077,L200917,8,2026-04-28,,1,66
R405078,L200917,9,2026-05-28,5089.62,0,0
R405079,L200917,10,2026-06-28,5053.34,0,1
R405080,L200918,1,2025-11-13,3741.59,0,6
R405081,L200918,2,2025-12-13,3595.45,0,1
R405082,L200918,3,2026-01-13,3668.89,0,5
R405083,L200918,4,2026-02-13,3349.51,0,1
R405084,L200918,5,2026-03-13,3359.84,0,6
R405085,L200918,6,2026-04-13,3528.56,0,2
R405086,L200918,7,2026-05-13,3533.24,0,3
R405087,L200918,8,2026-06-13,3606.56,0,3
R405088,L200919,1,2026-05-19,11411.63,0,0
R405089,L200919,2,2026-06-19,,1,90
R405090,L200920,1,2025-11-23,3213.25,0,6
R405091,L200920,2,2025-12-23,3212.4,0,2
R405092,L200920,3,2026-01-23,2929.05,0,2
R405093,L200920,4,2026-02-23,3311.48,0,3
R405094,L200920,5,2026-03-23,2913.67,0,1
R405095,L200920,6,2026-04-23,3148.52,0,4
R405096,L200920,7,2026-05-23,3007.94,0,3
R405097,L200920,8,2026-06-23,3069.79,0,3
R405098,L200921,1,2026-05-17,41274.83,0,0
R405099,L200921,2,2026-06-17,45943.41,0,4
R405100,L200922,1,2025-11-08,6116.22,0,6
R405101,L200922,2,2025-12-08,5926.63,0,3
R405102,L200922,3,2026-01-08,6235.46,0,0
R405103,L200922,4,2026-02-08,5987.32,0,0
R405104,L200922,5,2026-03-08,5582.12,0,6
R405105,L200922,6,2026-04-08,6296.93,0,0
R405106,L200922,7,2026-05-08,5519.09,0,6
R405107,L200922,8,2026-06-08,5711.67,0,1
R405108,L200923,1,2026-07-17,22371.38,0,2
R405109,L200924,1,2026-06-30,15123.47,0,4
R405110,L200925,1,2026-06-20,10634.76,0,6
R405111,L200926,1,2026-07-30,367.73,0,3
R405112,L200927,1,2026-01-27,3094.54,0,5
R405113,L200927,2,2026-02-27,,1,66
R405114,L200927,3,2026-03-27,2974.09,0,5
R405115,L200927,4,2026-04-27,3225.01,0,6
R405116,L200927,5,2026-05-27,,1,59
R405117,L200927,6,2026-06-27,3090.59,0,6
R405118,L200928,1,2025-12-15,828.99,0,1
R405119,L200928,2,2026-01-15,,1,41
R405120,L200928,3,2026-02-15,767.06,0,0
R405121,L200928,4,2026-03-15,835.61,0,5
R405122,L200928,5,2026-04-15,774.56,0,2
R405123,L200928,6,2026-05-15,838.47,0,0
R405124,L200928,7,2026-06-15,826.92,0,4
R405125,L200929,1,2025-08-07,1522.43,0,2
R405126,L200929,2,2025-09-07,1521.33,0,1
R405127,L200929,3,2025-10-07,1395.09,0,0
R405128,L200929,4,2025-11-07,1466.44,0,4
R405129,L200929,5,2025-12-07,1493.11,0,5
R405130,L200929,6,2026-01-07,1471.37,0,4
R405131,L200929,7,2026-02-07,,1,68
R405132,L200929,8,2026-03-07,1354.45,0,1
R405133,L200929,9,2026-04-07,,1,62
R405134,L200929,10,2026-05-07,1334.08,0,6
R405135,L200929,11,2026-06-07,1467.79,0,2
R405136,L200930,1,2026-03-11,,1,71
R405137,L200930,2,2026-04-11,1098.16,0,0
R405138,L200930,3,2026-05-11,1156.84,0,1
R405139,L200930,4,2026-06-11,1172.74,0,2
R405140,L200931,1,2025-11-26,1805.73,0,5
R405141,L200931,2,2025-12-26,1829.57,0,1
R405142,L200931,3,2026-01-26,1838.28,0,2
R405143,L200931,4,2026-02-26,1739.77,0,4
R405144,L200931,5,2026-03-26,1742.81,0,4
R405145,L200931,6,2026-04-26,1837.18,0,2
R405146,L200931,7,2026-05-26,,1,90
R405147,L200931,8,2026-06-26,1696.1,0,4
R405148,L200932,1,2025-11-26,23798.99,0,5
R405149,L200932,2,2025-12-26,21698.73,0,6
R405150,L200932,3,2026-01-26,22777.54,0,4
R405151,L200932,4,2026-02-26,23953.16,0,2
R405152,L200932,5,2026-03-26,24889.65,0,5
R405153,L200932,6,2026-04-26,24075.14,0,1
R405154,L200932,7,2026-05-26,24444.92,0,1
R405155,L200932,8,2026-06-26,22557.86,0,6
R405156,L200933,1,2026-07-19,1907.29,0,2
R405157,L200934,1,2025-09-12,2679.11,0,0
R405158,L200934,2,2025-10-12,,1,48
R405159,L200934,3,2025-11-12,2649.38,0,4
R405160,L200934,4,2025-12-12,2584.7,0,0
R405161,L200934,5,2026-01-12,,1,87
R405162,L200934,6,2026-02-12,,1,58
R405163,L200934,7,2026-03-12,,1,42
R405164,L200934,8,2026-04-12,2935.06,0,3
R405165,L200934,9,2026-05-12,2947.29,0,1
R405166,L200934,10,2026-06-12,,1,58
R405167,L200935,1,2026-01-29,34144.93,0,6
R405168,L200935,2,2026-02-28,33402.11,0,2
R405169,L200935,3,2026-03-29,33234.99,0,3
R405170,L200935,4,2026-04-29,32955.25,0,2
R405171,L200935,5,2026-05-29,35074.5,0,5
R405172,L200935,6,2026-06-29,37377.63,0,0
R405173,L200936,1,2025-09-11,30357.98,0,2
R405174,L200936,2,2025-10-11,32537.94,0,2
R405175,L200936,3,2025-11-11,34058.15,0,1
R405176,L200936,4,2025-12-11,32930.36,0,0
R405177,L200936,5,2026-01-11,31080.42,0,3
R405178,L200936,6,2026-02-11,31475.47,0,6
R405179,L200936,7,2026-03-11,29913.08,0,6
R405180,L200936,8,2026-04-11,32274.74,0,4
R405181,L200936,9,2026-05-11,33177.74,0,2
R405182,L200936,10,2026-06-11,30456.77,0,4
R405183,L200937,1,2026-06-15,34842.71,0,6
R405184,L200938,1,2026-02-04,26977.59,0,4
R405185,L200938,2,2026-03-04,27275.86,0,0
R405186,L200938,3,2026-04-04,28892.52,0,3
R405187,L200938,4,2026-05-04,27519.01,0,2
R405188,L200938,5,2026-06-04,28797.55,0,3
R405189,L200939,1,2026-04-21,2295.41,0,5
R405190,L200939,2,2026-05-21,2381.58,0,1
R405191,L200939,3,2026-06-21,2292.78,0,6
R405192,L200940,1,2026-05-29,20561.94,0,2
R405193,L200940,2,2026-06-29,20658.55,0,0
R405194,L200941,1,2026-02-18,14591.75,0,0
R405195,L200941,2,2026-03-18,15001.97,0,3
R405196,L200941,3,2026-04-18,15596.84,0,3
R405197,L200941,4,2026-05-18,16031.6,0,0
R405198,L200941,5,2026-06-18,,1,83
R405199,L200942,1,2026-02-17,5660.85,0,4
R405200,L200942,2,2026-03-17,5303.67,0,6
R405201,L200942,3,2026-04-17,5333.26,0,6
R405202,L200942,4,2026-05-17,5187.8,0,0
R405203,L200942,5,2026-06-17,5089.17,0,1
R405204,L200943,1,2026-01-31,1843.98,0,5
R405205,L200943,2,2026-02-28,1667.85,0,0
R405206,L200943,3,2026-03-31,1797.4,0,1
R405207,L200943,4,2026-04-30,1704.26,0,1
R405208,L200943,5,2026-05-31,1789.36,0,3
R405209,L200943,6,2026-06-30,1811.08,0,4
R405210,L200944,1,2025-11-14,16652.41,0,4
R405211,L200944,2,2025-12-14,16584.47,0,2
R405212,L200944,3,2026-01-14,15831.68,0,0
R405213,L200944,4,2026-02-14,14683.74,0,5
R405214,L200944,5,2026-03-14,16614.26,0,3
R405215,L200944,6,2026-04-14,16378.94,0,0
R405216,L200944,7,2026-05-14,14317.2,0,1
R405217,L200944,8,2026-06-14,15096.2,0,0
R405218,L200945,1,2026-07-28,21623.57,0,5
R405219,L200946,1,2026-07-08,1932.14,0,4
R405220,L200947,1,2026-06-16,2463.13,0,5
R405221,L200948,1,2025-10-07,17432.62,0,6
R405222,L200948,2,2025-11-07,16164.04,0,6
R405223,L200948,3,2025-12-07,18274.13,0,0
R405224,L200948,4,2026-01-07,16209.36,0,6
R405225,L200948,5,2026-02-07,16383.35,0,1
R405226,L200948,6,2026-03-07,16660.45,0,4
R405227,L200948,7,2026-04-07,16395.01,0,6
R405228,L200948,8,2026-05-07,16292.86,0,6
R405229,L200948,9,2026-06-07,18334.9,0,2
R405230,L200949,1,2025-12-23,45532.38,0,5
R405231,L200949,2,2026-01-23,43828.82,0,0
R405232,L200949,3,2026-02-23,44186.79,0,2
R405233,L200949,4,2026-03-23,41600.49,0,6
R405234,L200949,5,2026-04-23,39799.98,0,2
R405235,L200949,6,2026-05-23,45199.93,0,1
R405236,L200949,7,2026-06-23,40751.47,0,1
R405237,L200950,1,2026-06-30,15524.69,0,5
R405238,L200951,1,2026-02-28,4208.11,0,3
R405239,L200951,2,2026-03-29,4029.48,0,4
R405240,L200951,3,2026-04-29,4457.62,0,2
R405241,L200951,4,2026-05-29,4457.29,0,2
R405242,L200951,5,2026-06-29,,1,43
R405243,L200952,1,2026-02-18,45890.38,0,4
R405244,L200952,2,2026-03-18,47146.89,0,6
R405245,L200952,3,2026-04-18,46263.72,0,2
R405246,L200952,4,2026-05-18,,1,50
R405247,L200952,5,2026-06-18,49199.44,0,4
R405248,L200953,1,2026-06-13,882.52,0,0
R405249,L200954,1,2026-02-12,7178.36,0,3
R405250,L200954,2,2026-03-12,7327.55,0,0
R405251,L200954,3,2026-04-12,7160.83,0,0
R405252,L200954,4,2026-05-12,7710.01,0,6
R405253,L200954,5,2026-06-12,7171.12,0,4
R405254,L200955,1,2026-07-01,12814.32,0,4
R405255,L200956,1,2026-06-18,4319.7,0,5
R405256,L200957,1,2025-11-19,15563.61,0,1
R405257,L200957,2,2025-12-19,13932.41,0,1
R405258,L200957,3,2026-01-19,14554.5,0,2
R405259,L200957,4,2026-02-19,14592.41,0,2
R405260,L200957,5,2026-03-19,14189.76,0,0
R405261,L200957,6,2026-04-19,13652.15,0,2
R405262,L200957,7,2026-05-19,15061.11,0,3
R405263,L200957,8,2026-06-19,13530.71,0,1
R405264,L200958,1,2025-10-07,1512.58,0,3
R405265,L200958,2,2025-11-07,1486.68,0,3
R405266,L200958,3,2025-12-07,1494.09,0,1
R405267,L200958,4,2026-01-07,1572.63,0,5
R405268,L200958,5,2026-02-07,1441.94,0,3
R405269,L200958,6,2026-03-07,1598.42,0,2
R405270,L200958,7,2026-04-07,1560.26,0,1
R405271,L200958,8,2026-05-07,1557.85,0,6
R405272,L200958,9,2026-06-07,1568.28,0,1
R405273,L200959,1,2025-10-09,22208.57,0,2
R405274,L200959,2,2025-11-09,24611.13,0,5
R405275,L200959,3,2025-12-09,23504.62,0,0
R405276,L200959,4,2026-01-09,24038.58,0,5
R405277,L200959,5,2026-02-09,23876.24,0,5
R405278,L200959,6,2026-03-09,23971.63,0,0
R405279,L200959,7,2026-04-09,24922.84,0,4
R405280,L200959,8,2026-05-09,23827.82,0,2
R405281,L200959,9,2026-06-09,24947.64,0,6
R405282,L200960,1,2025-08-20,452.02,0,6
R405283,L200960,2,2025-09-20,445.05,0,3
R405284,L200960,3,2025-10-20,,1,48
R405285,L200960,4,2025-11-20,,1,74
R405286,L200960,5,2025-12-20,429.6,0,3
R405287,L200960,6,2026-01-20,,1,69
R405288,L200960,7,2026-02-20,435.1,0,5
R405289,L200960,8,2026-03-20,,1,55
R405290,L200960,9,2026-04-20,408.27,0,4
R405291,L200960,10,2026-05-20,405.44,0,0
R405292,L200960,11,2026-06-20,397.56,0,2
R405293,L200961,1,2025-11-21,5337.41,0,3
R405294,L200961,2,2025-12-21,5094.28,0,6
R405295,L200961,3,2026-01-21,5464.03,0,1
R405296,L200961,4,2026-02-21,5731.66,0,0
R405297,L200961,5,2026-03-21,,1,90
R405298,L200961,6,2026-04-21,5158.92,0,5
R405299,L200961,7,2026-05-21,5805.33,0,5
R405300,L200961,8,2026-06-21,5486.61,0,4
R405301,L200962,1,2025-12-02,268.27,0,5
R405302,L200962,2,2026-01-02,275.55,0,4
R405303,L200962,3,2026-02-02,252.47,0,6
R405304,L200962,4,2026-03-02,257.84,0,5
R405305,L200962,5,2026-04-02,281.37,0,2
R405306,L200962,6,2026-05-02,275.49,0,1
R405307,L200962,7,2026-06-02,256.48,0,3
R405308,L200962,8,2026-07-02,270.11,0,0
R405309,L200963,1,2026-04-23,928.34,0,1
R405310,L200963,2,2026-05-23,830.3,0,4
R405311,L200963,3,2026-06-23,901.62,0,5
R405312,L200964,1,2025-10-16,,1,42
R405313,L200964,2,2025-11-16,,1,45
R405314,L200964,3,2025-12-16,,1,73
R405315,L200964,4,2026-01-16,,1,56
R405316,L200964,5,2026-02-16,15084.97,0,0
R405317,L200964,6,2026-03-16,14180.27,0,5
R405318,L200964,7,2026-04-16,13766.95,0,6
R405319,L200964,8,2026-05-16,,1,52
R405320,L200964,9,2026-06-16,14958.98,0,5
R405321,L200965,1,2025-11-21,23483.2,0,2
R405322,L200965,2,2025-12-21,,1,87
R405323,L200965,3,2026-01-21,25580.76,0,3
R405324,L200965,4,2026-02-21,24472.98,0,0
R405325,L200965,5,2026-03-21,23374.55,0,0
R405326,L200965,6,2026-04-21,23396.66,0,5
R405327,L200965,7,2026-05-21,24837.74,0,1
R405328,L200965,8,2026-06-21,24397.71,0,4
R405329,L200966,1,2026-04-09,,1,50
R405330,L200966,2,2026-05-09,1889.11,0,0
R405331,L200966,3,2026-06-09,1905.39,0,0
R405332,L200967,1,2025-11-17,9609.6,0,1
R405333,L200967,2,2025-12-17,8853.71,0,2
R405334,L200967,3,2026-01-17,9501.47,0,3
R405335,L200967,4,2026-02-17,9115.96,0,3
R405336,L200967,5,2026-03-17,9295.7,0,3
R405337,L200967,6,2026-04-17,9286.35,0,1
R405338,L200967,7,2026-05-17,9006.17,0,6
R405339,L200967,8,2026-06-17,9306.31,0,0
R405340,L200968,1,2025-12-25,893.32,0,6
R405341,L200968,2,2026-01-25,836.96,0,2
R405342,L200968,3,2026-02-25,922.95,0,1
R405343,L200968,4,2026-03-25,842.51,0,5
R405344,L200968,5,2026-04-25,900.46,0,3
R405345,L200968,6,2026-05-25,919.6,0,2
R405346,L200968,7,2026-06-25,,1,45
R405347,L200969,1,2025-10-18,2374.8,0,1
R405348,L200969,2,2025-11-18,2162.48,0,4
R405349,L200969,3,2025-12-18,2209.83,0,5
R405350,L200969,4,2026-01-18,2437.87,0,5
R405351,L200969,5,2026-02-18,,1,40
R405352,L200969,6,2026-03-18,2128.24,0,2
R405353,L200969,7,2026-04-18,,1,44
R405354,L200969,8,2026-05-18,2162.96,0,6
R405355,L200969,9,2026-06-18,,1,31
R405356,L200970,1,2026-01-31,2829.06,0,0
R405357,L200970,2,2026-02-28,2846.11,0,1
R405358,L200970,3,2026-03-31,2548.64,0,6
R405359,L200970,4,2026-04-30,2664.49,0,6
R405360,L200970,5,2026-05-31,2518.51,0,2
R405361,L200970,6,2026-06-30,2623.77,0,6
R405362,L200971,1,2026-04-01,2304.03,0,0
R405363,L200971,2,2026-05-01,,1,71
R405364,L200971,3,2026-06-01,2500.21,0,0
R405365,L200971,4,2026-07-01,2443.93,0,5
R405366,L200972,1,2025-09-05,1324.0,0,4
R405367,L200972,2,2025-10-05,1301.98,0,4
R405368,L200972,3,2025-11-05,1284.66,0,1
R405369,L200972,4,2025-12-05,1247.66,0,3
R405370,L200972,5,2026-01-05,1366.51,0,1
R405371,L200972,6,2026-02-05,1342.59,0,3
R405372,L200972,7,2026-03-05,1339.18,0,6
R405373,L200972,8,2026-04-05,1263.22,0,6
R405374,L200972,9,2026-05-05,1272.48,0,0
R405375,L200972,10,2026-06-05,1350.3,0,6
R405376,L200973,1,2026-01-14,4233.17,0,1
R405377,L200973,2,2026-02-14,4205.18,0,4
R405378,L200973,3,2026-03-14,4401.03,0,3
R405379,L200973,4,2026-04-14,4361.91,0,3
R405380,L200973,5,2026-05-14,3947.33,0,0
R405381,L200973,6,2026-06-14,4512.76,0,5
R405382,L200974,1,2025-09-15,5453.33,0,1
R405383,L200974,2,2025-10-15,5255.57,0,3
R405384,L200974,3,2025-11-15,4954.2,0,1
R405385,L200974,4,2025-12-15,5136.69,0,6
R405386,L200974,5,2026-01-15,4945.34,0,3
R405387,L200974,6,2026-02-15,5670.71,0,5
R405388,L200974,7,2026-03-15,5311.97,0,5
R405389,L200974,8,2026-04-15,5016.25,0,4
R405390,L200974,9,2026-05-15,5349.95,0,6
R405391,L200974,10,2026-06-15,,1,74
R405392,L200975,1,2025-08-27,8345.95,0,3
R405393,L200975,2,2025-09-27,8646.22,0,5
R405394,L200975,3,2025-10-27,8741.09,0,0
R405395,L200975,4,2025-11-27,8113.55,0,0
R405396,L200975,5,2025-12-27,7615.95,0,4
R405397,L200975,6,2026-01-27,7740.44,0,5
R405398,L200975,7,2026-02-27,7728.71,0,6
R405399,L200975,8,2026-03-27,8131.91,0,3
R405400,L200975,9,2026-04-27,8536.8,0,1
R405401,L200975,10,2026-05-27,7607.66,0,2
R405402,L200975,11,2026-06-27,,1,46
R405403,L200976,1,2026-02-24,3834.17,0,5
R405404,L200976,2,2026-03-24,4271.84,0,0
R405405,L200976,3,2026-04-24,4106.65,0,3
R405406,L200976,4,2026-05-24,3845.27,0,6
R405407,L200976,5,2026-06-24,4358.84,0,6
R405408,L200977,1,2026-04-04,,1,53
R405409,L200977,2,2026-05-04,169646.88,0,3
R405410,L200977,3,2026-06-04,166531.82,0,1
R405411,L200978,1,2026-02-08,,1,71
R405412,L200978,2,2026-03-08,7321.86,0,4
R405413,L200978,3,2026-04-08,7689.74,0,5
R405414,L200978,4,2026-05-08,8433.98,0,5
R405415,L200978,5,2026-06-08,7708.88,0,2
R405416,L200979,1,2026-05-20,1806.18,0,6
R405417,L200979,2,2026-06-20,1796.52,0,3
R405418,L200980,1,2025-10-26,16056.67,0,2
R405419,L200980,2,2025-11-26,14667.68,0,4
R405420,L200980,3,2025-12-26,16154.38,0,6
R405421,L200980,4,2026-01-26,15907.31,0,0
R405422,L200980,5,2026-02-26,14479.24,0,1
R405423,L200980,6,2026-03-26,14537.96,0,3
R405424,L200980,7,2026-04-26,14793.79,0,2
R405425,L200980,8,2026-05-26,15094.25,0,3
R405426,L200980,9,2026-06-26,14016.26,0,6
R405427,L200981,1,2026-06-29,32457.37,0,0
R405428,L200982,1,2026-01-06,713.55,0,6
R405429,L200982,2,2026-02-06,,1,99
R405430,L200982,3,2026-03-06,763.43,0,2
R405431,L200982,4,2026-04-06,772.12,0,1
R405432,L200982,5,2026-05-06,,1,30
R405433,L200982,6,2026-06-06,,1,99
R405434,L200983,1,2025-12-04,606.28,0,3
R405435,L200983,2,2026-01-04,560.54,0,6
R405436,L200983,3,2026-02-04,579.88,0,3
R405437,L200983,4,2026-03-04,616.29,0,5
R405438,L200983,5,2026-04-04,611.43,0,5
R405439,L200983,6,2026-05-04,589.12,0,6
R405440,L200983,7,2026-06-04,619.66,0,0
R405441,L200984,1,2026-04-08,8202.53,0,3
R405442,L200984,2,2026-05-08,8805.14,0,1
R405443,L200984,3,2026-06-08,8869.14,0,3
R405444,L200985,1,2026-02-08,11614.11,0,4
R405445,L200985,2,2026-03-08,11611.66,0,3
R405446,L200985,3,2026-04-08,11646.88,0,4
R405447,L200985,4,2026-05-08,,1,88
R405448,L200985,5,2026-06-08,11663.65,0,2
R405449,L200986,1,2025-08-17,2330.62,0,6
R405450,L200986,2,2025-09-17,2262.92,0,6
R405451,L200986,3,2025-10-17,2309.7,0,5
R405452,L200986,4,2025-11-17,2325.56,0,3
R405453,L200986,5,2025-12-17,2240.35,0,1
R405454,L200986,6,2026-01-17,2171.43,0,3
R405455,L200986,7,2026-02-17,2290.47,0,2
R405456,L200986,8,2026-03-17,2040.94,0,3
R405457,L200986,9,2026-04-17,,1,80
R405458,L200986,10,2026-05-17,2120.99,0,5
R405459,L200986,11,2026-06-17,2104.06,0,1
R405460,L200987,1,2026-05-29,3658.41,0,2
R405461,L200987,2,2026-06-29,3782.27,0,6
R405462,L200988,1,2026-05-13,2139.2,0,2
R405463,L200988,2,2026-06-13,2273.27,0,4
R405464,L200989,1,2026-04-11,895.64,0,0
R405465,L200989,2,2026-05-11,887.97,0,1
R405466,L200989,3,2026-06-11,890.17,0,3
R405467,L200990,1,2025-10-06,5748.91,0,3
R405468,L200990,2,2025-11-06,5789.91,0,3
R405469,L200990,3,2025-12-06,5568.77,0,5
R405470,L200990,4,2026-01-06,5809.47,0,5
R405471,L200990,5,2026-02-06,6143.71,0,5
R405472,L200990,6,2026-03-06,6279.35,0,1
R405473,L200990,7,2026-04-06,5849.72,0,6
R405474,L200990,8,2026-05-06,5745.14,0,0
R405475,L200990,9,2026-06-06,5700.74,0,3
R405476,L200991,1,2026-07-22,584.95,0,5
R405477,L200992,1,2025-10-05,2471.86,0,4
R405478,L200992,2,2025-11-05,2489.46,0,6
R405479,L200992,3,2025-12-05,2321.68,0,0
R405480,L200992,4,2026-01-05,,1,39
R405481,L200992,5,2026-02-05,,1,87
R405482,L200992,6,2026-03-05,2219.37,0,4
R405483,L200992,7,2026-04-05,2435.05,0,0
R405484,L200992,8,2026-05-05,2346.36,0,3
R405485,L200992,9,2026-06-05,2273.46,0,6
R405486,L200993,1,2026-07-06,6313.98,0,2
R405487,L200994,1,2026-07-01,5592.23,0,2
R405488,L200995,1,2026-01-09,2143.02,0,6
R405489,L200995,2,2026-02-09,2038.77,0,5
R405490,L200995,3,2026-03-09,2148.88,0,3
R405491,L200995,4,2026-04-09,1954.39,0,0
R405492,L200995,5,2026-05-09,2167.34,0,1
R405493,L200995,6,2026-06-09,2073.05,0,3
R405494,L200996,1,2025-09-18,5411.13,0,5
R405495,L200996,2,2025-10-18,6079.97,0,5
R405496,L200996,3,2025-11-18,5398.7,0,2
R405497,L200996,4,2025-12-18,5404.08,0,1
R405498,L200996,5,2026-01-18,5822.55,0,3
R405499,L200996,6,2026-02-18,5790.95,0,0
R405500,L200996,7,2026-03-18,5934.59,0,6
R405501,L200996,8,2026-04-18,5531.3,0,3
R405502,L200996,9,2026-05-18,6047.2,0,4
R405503,L200996,10,2026-06-18,5929.89,0,0
R405504,L200997,1,2026-04-29,394.6,0,6
R405505,L200997,2,2026-05-29,404.59,0,1
R405506,L200997,3,2026-06-29,381.25,0,6
R405507,L200998,1,2026-04-26,1042.58,0,4
R405508,L200998,2,2026-05-26,,1,64
R405509,L200998,3,2026-06-26,1093.64,0,6
R405510,L200999,1,2025-11-27,5339.84,0,1
R405511,L200999,2,2025-12-27,5553.29,0,4
R405512,L200999,3,2026-01-27,5323.27,0,3
R405513,L200999,4,2026-02-27,5813.41,0,1
R405514,L200999,5,2026-03-27,5062.96,0,3
R405515,L200999,6,2026-04-27,5756.21,0,1
R405516,L200999,7,2026-05-27,5166.47,0,5
R405517,L200999,8,2026-06-27,,1,92
R405518,L201000,1,2026-03-23,1237.38,0,5
R405519,L201000,2,2026-04-23,,1,69
R405520,L201000,3,2026-05-23,,1,44
R405521,L201000,4,2026-06-23,1348.81,0,2
R405522,L201001,1,2025-09-30,1304.73,0,4
R405523,L201001,2,2025-10-31,1259.73,0,5
R405524,L201001,3,2025-11-30,1303.28,0,2
R405525,L201001,4,2025-12-31,1280.46,0,5
R405526,L201001,5,2026-01-31,1316.54,0,4
R405527,L201001,6,2026-02-28,,1,53
