transaction_id,transaction_date,customer_id,loan_id,age,gender,city,state,employment_type,monthly_income,customer_segment,credit_score,bureau_accounts,active_accounts,overdue_accounts,total_bureau_loan_amount,credit_utilization,loan_type,loan_amount,tenure_months,interest_rate,loan_status,disbursement_date,emi_amount,days_past_due,emi_paid,emi_missed,late_payment_count,principal_outstanding,interest_paid,penalty_amount,recovery_amount,profit_amount,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T300124,2026-01-29,C100229,L201351,51.0,Female,Surat,Gujarat,Self-employed,51800.0,Affluent,589.0,4,2,1,434800.0,0.373,Education,171627.5,48.0,12.97,Delinquent,2026-03-19,4601.78,45.0,0.0,3.0,3.0,171627.5,0.0,1540.8,146.17,-12572.17,Debit,15630.2,Net Banking,Shopping,Successful
T300639,2026-01-29,C100180,L201222,33.0,Male,Coimbatore,Tamil Nadu,Business Owner,102200.0,Mass,666.0,5,5,0,908000.0,0.21,Education,233339.55,60.0,11.33,Closed,2025-09-02,5111.85,3.0,10.0,0.0,0.0,200112.5,32843.66,0.0,916.32,12658.75,Debit,1598.38,IMPS,Restaurants,Successful
T300837,2026-01-29,C100538,L200920,39.0,Female,Rohini,Delhi,Salaried,78800.0,Mass Affluent,655.0,10,2,0,917300.0,0.223,Business,741651.89,24.0,18.23,Closed,2026-03-13,37108.78,1.0,3.0,0.0,0.0,669289.77,71527.17,0.0,252.39,14555.07,Debit,2343.15,Net Banking,Shopping,Successful
T302074,2026-01-30,C100528,,33.0,Male,New Delhi,Delhi,Retired,55300.0,Mass Affluent,679.0,5,1,1,476100.0,0.173,,,,,,,,,,,,,,,,,Credit,4130.69,UPI,Education,Successful
T300229,2026-01-30,C100644,L201131,62.0,Female,Chennai,Tamil Nadu,Salaried,90000.0,Mass,689.0,7,4,0,401600.0,0.544,Personal,207658.02,24.0,14.06,Active,2026-03-31,9976.15,2.0,3.0,0.0,0.0,188204.53,19229.02,0.0,238.37,7769.94,Debit,378.68,UPI,Education,Successful
T300503,2026-01-30,C100628,L200970,37.0,Male,New Delhi,Delhi,Salaried,79900.0,Mass,584.0,4,4,1,893300.0,0.631,Auto,191313.55,36.0,14.23,Active,2025-10-22,6560.04,17.0,7.0,1.0,1.0,161465.39,29503.76,694.04,306.8,21345.66,Debit,1561.79,NEFT,Restaurants,Successful
T301390,2026-01-30,C100623,L201709,38.0,Female,Rohini,Delhi,Retired,50700.0,Mass Affluent,719.0,3,3,0,241300.0,0.412,Consumer Durable,43441.59,6.0,18.09,Active,2025-09-05,7627.04,17.0,8.0,1.0,2.0,3780.97,39203.0,508.25,730.77,38572.79,Debit,2668.64,IMPS,Shopping,Successful
T301922,2026-01-30,C100783,L201068,39.0,Male,Warangal,Telangana,Salaried,76100.0,Mass,825.0,5,2,0,1046800.0,0.081,Auto,571355.52,60.0,7.7,Active,2025-10-03,11503.17,2.0,9.0,0.0,0.0,504061.97,66517.09,0.0,658.83,24498.69,Credit,835.08,UPI,Restaurants,Successful
T302030,2026-01-31,C100618,L201642,31.0,Male,Surat,Gujarat,Salaried,79500.0,Mass Affluent,722.0,8,2,0,690300.0,0.293,Personal,181084.89,18.0,15.74,Active,2026-03-03,11360.11,4.0,3.0,0.0,0.0,158932.68,21896.61,0.0,801.31,7530.57,Credit,2889.06,NEFT,Travel,Successful
T302008,2026-01-31,C100415,L202154,33.0,Male,Surat,Gujarat,Salaried,121000.0,Mass,608.0,6,6,1,791900.0,0.433,Consumer Durable,246826.29,6.0,21.59,Closed,2026-01-06,43766.68,2.0,5.0,0.0,0.0,104584.59,140600.45,0.0,357.22,131303.6,Debit,2360.63,UPI,Restaurants,Successful
T301174,2026-01-31,C100231,L201701,28.0,Male,Bengaluru,Karnataka,Salaried,72000.0,Mass Affluent,774.0,5,5,2,932700.0,0.407,Business,430935.2,36.0,15.28,Active,2025-08-11,14997.67,8.0,10.0,0.0,0.0,333450.37,96360.01,0.0,176.22,64707.44,Debit,1275.84,NEFT,Restaurants,Reversed
T301746,2026-01-31,C100107,,48.0,Female,Bengaluru,Karnataka,Salaried,48600.0,Mass Affluent,744.0,5,5,1,239300.0,0.368,,,,,,,,,,,,,,,,,Credit,1817.75,Card,Travel,Successful
T300840,2026-02-01,C100557,L201470,49.0,Female,Hyderabad,Telangana,Salaried,60000.0,Mass Affluent,740.0,4,3,0,361800.0,0.21,Personal,50844.59,12.0,13.21,Closed,2026-01-28,4546.31,9.0,5.0,0.0,0.0,36069.08,14605.02,0.0,48.12,12498.02,Debit,943.14,Net Banking,Utilities,Successful
T301617,2026-02-01,C100644,L201131,62.0,Female,Chennai,Tamil Nadu,Salaried,90000.0,Mass,689.0,7,4,0,401600.0,0.544,Personal,207658.02,24.0,14.06,Active,2026-03-31,9976.15,2.0,3.0,0.0,0.0,188204.53,19229.02,0.0,238.37,7769.94,Debit,1013.16,UPI,Healthcare,Successful
T301682,2026-02-01,C100668,L200108,49.0,Male,Ahmedabad,Gujarat,Retired,45600.0,Mass,645.0,8,3,0,519300.0,0.496,Auto,234129.93,60.0,11.36,Active,2025-10-18,5132.69,18.0,7.0,1.0,1.0,210776.2,23084.26,540.24,728.11,8931.41,Debit,2358.12,Card,Healthcare,Successful
T300378,2026-02-01,C100603,L201925,35.0,Male,Ahmedabad,Gujarat,Contract,44300.0,SME,666.0,7,2,0,151500.0,0.287,Auto,340289.14,60.0,10.76,Active,2025-08-07,7358.05,7.0,10.0,0.0,0.0,292461.84,47275.45,0.0,267.21,23361.93,Credit,1320.09,IMPS,Healthcare,Successful
T302014,2026-02-01,C100540,L201165,35.0,Male,Vadodara,Gujarat,Contract,88100.0,Mass,696.0,2,2,1,630900.0,0.141,Home,1145705.12,300.0,9.46,Active,2026-05-06,9978.15,0.0,1.0,0.0,1.0,1139219.32,6410.96,0.0,911.43,-82774.3,Debit,5732.2,IMPS,Travel,Successful
T301038,2026-02-01,C100665,L200858,48.0,Male,Hyderabad,Telangana,Salaried,109000.0,Mass Affluent,685.0,3,3,0,989300.0,0.428,Consumer Durable,122556.76,9.0,18.51,Delinquent,2026-03-04,14689.09,9.0,3.0,0.0,0.0,93913.04,28313.22,0.0,231.49,20378.67,Debit,9666.1,UPI,Travel,Successful
T301544,2026-02-01,C100460,L201415,24.0,Male,Dwarka,Delhi,Self-employed,78600.0,SME,626.0,2,2,0,838000.0,0.167,Personal,187718.81,36.0,16.85,Active,2026-05-02,6678.68,7.0,1.0,0.0,0.0,183377.67,4291.05,0.0,734.78,-17296.96,Debit,919.44,NEFT,Utilities,Successful
T300506,2026-02-02,C100359,L200694,41.0,Male,Mangaluru,Karnataka,Self-employed,102300.0,Mass Affluent,732.0,5,3,0,1053900.0,0.411,Personal,143210.86,24.0,12.9,Closed,2026-02-19,6801.78,8.0,4.0,0.0,0.0,125526.23,17480.58,0.0,865.31,11256.41,Credit,4722.91,Net Banking,Healthcare,Successful
T301449,2026-02-02,C100374,,,Female,Madurai,Tamil Nadu,Salaried,31800.0,Affluent,703.0,5,2,0,197700.0,0.126,,,,,,,,,,,,,,,,,Credit,3389.14,UPI,Restaurants,Successful
T300528,2026-02-02,C100698,L200955,43.0,Female,Mumbai,Maharashtra,,274500.0,Mass Affluent,717.0,3,1,1,895700.0,0.544,Personal,347648.69,18.0,14.63,Delinquent,2026-01-08,21627.5,41.0,3.0,2.0,3.0,305475.06,41687.01,1071.21,452.1,18722.26,Debit,233.76,UPI,Groceries,Successful
T301380,2026-02-02,C100323,L202134,33.0,Female,Surat,Gujarat,Salaried,106400.0,Affluent,739.0,2,2,0,574500.0,0.738,Home,1095034.0,120.0,7.0,Active,2025-11-20,12714.27,14.0,6.0,1.0,2.0,1045448.33,49013.52,640.23,251.9,-35340.54,Debit,1096.72,UPI,Healthcare,Successful
T301549,2026-02-02,C100597,L201088,54.0,Male,Nizamabad,Telangana,Business Owner,54300.0,Mass Affluent,,4,3,1,476900.0,0.296,Home,704948.89,180.0,12.08,Written Off,2025-07-08,8496.89,70.0,7.0,4.0,4.0,789542.76,106004.84,892.19,427290.32,-279405.29,Debit,14260.75,Card,Restaurants,Successful
T301558,2026-02-02,C100486,L200107,37.0,Female,Mysuru,Karnataka,Salaried,36400.0,SME,744.0,7,4,0,391500.0,0.148,Auto,106552.83,48.0,8.67,Active,2026-01-16,2634.91,4.0,5.0,0.0,0.0,97989.38,8464.64,0.0,278.21,1231.97,Debit,3170.0,Card,Groceries,Successful
T300949,2026-02-03,C100560,L200049,43.0,Male,Dwarka,Delhi,Self-employed,70600.0,Mass,737.0,3,3,0,383200.0,0.233,Auto,224548.76,72.0,10.08,Active,2026-02-04,4169.02,32.0,3.0,1.0,1.0,216419.17,8035.78,310.39,531.47,-10319.0,Debit,697.53,UPI,Healthcare,Successful
T300886,2026-02-03,C100151,L201771,44.0,Male,Bengaluru,Karnataka,Business Owner,147300.0,Mass Affluent,754.0,2,2,0,1673600.0,0.427,Auto,1348791.51,48.0,9.4,Closed,2025-11-15,33821.5,3.0,7.0,0.0,0.0,1194903.69,152112.19,0.0,931.08,57725.6,Debit,11265.2,IMPS,Healthcare,Successful
T301262,2026-02-03,C100512,L200013,44.0,Male,Howrah,West Bengal,Contract,57500.0,SME,699.0,7,5,2,243300.0,0.413,Auto,198283.84,48.0,9.91,Closed,2026-01-27,5020.42,7.0,5.0,0.0,0.0,181967.46,16128.11,0.0,597.49,5799.8,Debit,8248.3,Net Banking,Restaurants,Successful
T300992,2026-02-03,C100346,L202022,48.0,Female,Warangal,Telangana,Business Owner,112900.0,Mass,738.0,2,2,0,689600.0,0.196,Business,327401.4,60.0,14.49,Active,2026-04-18,7701.48,8.0,2.0,0.0,0.0,317389.47,9896.41,0.0,325.2,-20385.83,Debit,5444.41,Net Banking,Healthcare,Successful
T301043,2026-02-03,C100798,L201360,37.0,Female,Ahmedabad,Gujarat,Salaried,26800.0,Mass,633.0,5,2,1,306700.0,0.194,Personal,36986.21,36.0,17.69,Active,2026-01-25,1331.4,6.0,5.0,0.0,0.0,32659.18,4277.11,0.0,672.3,1223.86,Debit,291.27,UPI,Groceries,Successful
T300511,2026-02-03,C100506,L201428,54.0,Female,Dwarka,Delhi,Business Owner,134500.0,SME,846.0,3,2,0,1497500.0,0.426,Business,1445022.69,24.0,13.51,Active,2026-06-25,69045.68,0.0,1.0,0.0,0.0,1400143.0,44361.85,0.0,804.33,-68975.1,Credit,1540.08,UPI,Travel,Successful
T300603,2026-02-04,C100570,L201744,47.0,Male,Chennai,Tamil Nadu,Self-employed,90800.0,Mass,619.0,5,5,2,376200.0,0.389,Auto,456006.82,36.0,13.56,Delinquent,2025-12-14,15487.96,29.0,5.0,1.0,1.0,405670.95,49755.07,408.7,682.53,15525.32,Debit,2726.08,IMPS,Healthcare,Successful
T301873,2026-02-04,C100370,L201181,27.0,Female,Mysuru,Karnataka,Contract,64500.0,Mass,850.0,8,4,0,600500.0,0.351,Personal,61309.48,18.0,10.82,Active,2026-01-08,3705.26,5.0,5.0,0.0,0.0,49267.39,11903.14,0.0,525.98,6016.18,Credit,2522.01,Net Banking,Utilities,Successful
T301613,2026-02-04,C100214,L201312,55.0,Female,Nagpur,Maharashtra,Business Owner,75700.0,SME,633.0,5,3,0,765200.0,0.197,Education,144184.95,24.0,12.56,Active,2025-11-16,6825.05,8.0,7.0,0.0,0.0,113130.95,30695.68,0.0,747.68,22769.17,Credit,1199.14,Net Banking,Shopping,Successful
T301667,2026-02-04,C100676,,38.0,Female,Warangal,Telangana,Salaried,57900.0,Mass Affluent,725.0,5,5,1,496900.0,0.401,,,,,,,,,,,,,,,,,Credit,15742.47,UPI,Healthcare,Successful
T300144,2026-02-05,C100513,L200948,30.0,Male,Ahmedabad,Gujarat,Salaried,53600.0,Mass Affluent,763.0,6,4,0,378200.0,0.226,Personal,78479.59,12.0,14.59,Active,2025-09-24,7068.26,8.0,9.0,0.0,0.0,37130.26,40872.22,0.0,659.09,35657.76,Debit,6865.92,IMPS,Utilities,Successful
T302159,2026-02-05,C100054,L200036,31.0,Male,Madurai,Tamil Nadu,Self-employed,131500.0,Affluent,842.0,9,6,0,1417100.0,0.397,Education,268731.32,24.0,7.82,Active,2026-03-01,12131.94,6.0,4.0,0.0,0.0,237188.28,31179.09,0.0,379.86,15216.75,Debit,39550.73,IMPS,Travel,Successful
T300170,2026-02-06,C100018,L201369,34.0,Male,New Delhi,Delhi,Salaried,49200.0,Mass Affluent,649.0,8,3,1,301900.0,0.49,Home,820777.1,300.0,9.32,Closed,2026-05-26,7068.67,6.0,1.0,0.0,0.0,816182.46,4541.62,0.0,165.71,-58268.39,Debit,4626.95,Net Banking,Shopping,Successful
T300715,2026-02-06,C100756,L200525,38.0,Male,Howrah,West Bengal,,195400.0,Affluent,769.0,4,4,1,1161400.0,0.12,Consumer Durable,237629.28,9.0,16.84,Closed,2025-12-27,28290.3,8.0,6.0,0.0,1.0,127297.12,109059.09,0.0,896.82,99811.91,Debit,5382.18,UPI,Travel,Successful
T301928,2026-02-06,C100294,L200477,28.0,Male,Ahmedabad,Gujarat,Salaried,54900.0,Mass,668.0,4,2,0,223300.0,0.38,Consumer Durable,99142.58,6.0,18.82,Active,2025-09-21,17442.54,25.0,8.0,1.0,2.0,8441.37,89654.66,624.93,920.74,84737.91,Debit,6976.02,UPI,Shopping,Successful
T301455,2026-02-06,C100706,L201788,27.0,Female,Ahmedabad,Gujarat,Self-employed,34500.0,Mass Affluent,698.0,6,3,1,252400.0,0.284,Auto,89516.34,36.0,10.05,Active,2026-06-24,2890.54,9.0,1.0,0.0,0.0,87637.49,1857.17,0.0,742.38,-6570.07,Credit,2826.07,Net Banking,Shopping,Successful
T301409,2026-02-06,C100724,,46.0,Male,Chennai,Tamil Nadu,Retired,24300.0,Affluent,701.0,5,2,0,215400.0,0.124,,,,,,,,,,,,,,,,,Debit,1456.61,UPI,Healthcare,Successful
T300114,2026-02-07,C100457,L201973,55.0,Male,Dwarka,Delhi,Retired,20000.0,Affluent,661.0,5,2,0,253600.0,0.583,Auto,110116.17,60.0,11.25,Closed,2025-09-05,2407.94,7.0,9.0,0.0,1.0,96029.7,13923.94,0.0,572.02,4366.62,Credit,3013.55,NEFT,Utilities,Successful
T300362,2026-02-07,C100240,L201631,44.0,Male,Ahmedabad,Gujarat,Salaried,51700.0,Mass,811.0,8,4,0,664800.0,0.498,Auto,352788.16,36.0,8.58,Active,2026-05-18,11149.74,7.0,1.0,0.0,0.0,345540.83,7163.71,0.0,129.06,-19338.62,Debit,,NEFT,Travel,Successful
T301513,2026-02-07,C100090,L200091,37.0,Male,Mangaluru,Karnataka,Self-employed,47600.0,Mass Affluent,693.0,5,4,0,233500.0,0.449,Home,400447.42,120.0,9.63,Active,2025-08-29,5210.24,8.0,10.0,0.0,0.0,366580.88,33475.77,0.0,171.89,3862.3,Debit,1539.52,IMPS,Utilities,Successful
T301762,2026-02-07,C100519,L200223,39.0,Male,Nizamabad,Telangana,Salaried,29800.0,Affluent,823.0,8,2,0,213400.0,0.592,Personal,47051.26,36.0,12.1,Active,2026-03-03,1565.02,4.0,3.0,0.0,0.0,43999.46,3016.58,0.0,338.35,-1050.21,Credit,440.12,UPI,Travel,Successful
T301893,2026-02-08,C100274,L200372,40.0,Male,Kolkata,West Bengal,Self-employed,51500.0,SME,640.0,8,5,2,250000.0,0.341,Auto,113879.59,72.0,11.49,Active,2025-11-23,2196.28,4.0,7.0,0.0,1.0,103886.51,9877.77,0.0,151.75,5120.73,Debit,4811.04,Card,Education,Successful
T302045,2026-02-08,C100233,L201030,37.0,Female,Mysuru,Karnataka,Retired,97800.0,Mass Affluent,641.0,7,1,2,1349500.0,0.429,Auto,632860.19,72.0,9.36,Closed,2025-11-17,11521.05,8.0,7.0,0.0,0.0,580439.43,51815.91,0.0,630.28,6276.74,Debit,2473.04,UPI,Restaurants,Successful
T302102,2026-02-08,C100575,L200780,31.0,Male,Rohini,Delhi,Contract,45900.0,SME,758.0,10,3,0,614200.0,0.298,Personal,119333.38,24.0,14.0,Active,2025-11-29,5729.54,5.0,7.0,0.0,1.0,93263.97,25768.6,0.0,937.25,19318.78,Debit,4884.69,NEFT,Healthcare,Successful
T302048,2026-02-08,C100442,L201818,37.0,Male,Howrah,West Bengal,Salaried,119200.0,Mass,787.0,10,3,1,525600.0,0.096,Auto,502851.73,48.0,8.92,Active,2025-07-24,12494.39,21.0,10.0,1.0,1.0,421638.17,80276.48,576.69,371.7,48703.28,Debit,1247.0,NEFT,Travel,Successful
T301162,2026-02-08,C100117,L202032,34.0,Male,Hyderabad,Telangana,Business Owner,33400.0,Mass,657.0,5,2,0,444200.0,0.288,Personal,31317.39,18.0,15.81,Active,2026-02-10,1965.69,1.0,4.0,0.0,1.0,26206.6,5051.82,0.0,190.81,3599.83,Credit,1891.44,UPI,Shopping,Successful
T300802,2026-02-08,C100646,L201203,30.0,Male,Dwarka,Delhi,Contract,44400.0,Mass Affluent,749.0,6,3,0,438400.0,0.426,Personal,69661.32,36.0,15.48,Closed,2026-02-23,2431.24,9.0,4.0,0.0,0.0,63340.1,6248.28,0.0,336.73,-1341.5,Debit,3314.3,Net Banking,Utilities,Successful
T302169,2026-02-08,C100798,L201360,37.0,Female,Ahmedabad,Gujarat,Salaried,26800.0,Mass,633.0,5,2,1,306700.0,0.194,Personal,36986.21,36.0,17.69,Active,2026-01-25,1331.4,6.0,5.0,0.0,0.0,32659.18,4277.11,0.0,672.3,1223.86,Debit,4998.29,UPI,Travel,Successful
T300571,2026-02-08,C100735,L200512,33.0,Male,Mangaluru,Karnataka,Salaried,46300.0,Mass,670.0,3,1,1,530300.0,0.304,Business,594288.03,24.0,17.74,Active,2025-11-15,29594.69,4.0,7.0,0.0,1.0,459632.18,133102.13,0.0,611.18,100965.14,Credit,718.13,UPI,Travel,Successful
T300562,2026-02-08,C100768,L200648,36.0,Other,Bengaluru,Karnataka,Salaried,48500.0,Mass,684.0,4,3,1,222900.0,0.299,Personal,99187.58,18.0,16.26,Active,2025-11-04,6246.77,0.0,7.0,0.0,0.0,70764.76,28094.86,0.0,810.06,18892.74,Credit,6299.64,UPI,Education,Successful
T301259,2026-02-08,C100275,,32.0,Female,Chennai,Tamil Nadu,Business Owner,408100.0,Affluent,758.0,3,2,1,4406500.0,0.179,,,,,,,,,,,,,,,,,Debit,834.18,UPI,Healthcare,Successful
T300685,2026-02-09,C100446,L202192,45.0,Female,Dwarka,Delhi,Business Owner,353100.0,Mass,789.0,4,4,1,4788900.0,0.164,Business,2056127.44,60.0,14.47,Closed,2026-06-15,48344.97,4.0,1.0,0.0,1.0,2024703.21,31061.64,0.0,65.71,-132720.1,Debit,925.37,IMPS,Utilities,Failed
T300830,2026-02-09,C100529,L201277,30.0,Male,Coimbatore,Tamil Nadu,Business Owner,84400.0,Mass,753.0,7,3,0,925800.0,0.299,Personal,139436.33,36.0,15.04,Active,2026-06-23,4836.34,7.0,1.0,0.0,0.0,136292.71,3107.35,0.0,681.02,-6471.91,Debit,3457.08,Net Banking,Education,Successful
T300614,2026-02-09,C100212,L201038,38.0,Female,Siliguri,West Bengal,Self-employed,28900.0,Mass Affluent,628.0,2,2,0,370000.0,0.219,Personal,33017.47,12.0,16.09,Delinquent,2026-02-16,2997.11,14.0,3.0,1.0,1.0,27173.11,5776.93,287.63,986.66,556.41,Debit,20639.1,UPI,Utilities,Successful
T300976,2026-02-09,C100301,L201157,27.0,Female,Mumbai,Maharashtra,Business Owner,56400.0,Mass,694.0,3,3,1,725400.0,0.309,Home,245508.02,300.0,8.05,Active,2025-11-09,1903.01,0.0,7.0,0.0,0.0,236849.33,8558.79,0.0,319.32,-12752.04,Debit,1712.33,IMPS,Groceries,Successful
T300255,2026-02-09,C100707,L202014,34.0,Male,Surat,Gujarat,Business Owner,68600.0,Affluent,663.0,5,2,0,638400.0,0.662,Auto,215781.45,72.0,10.95,Active,2025-08-11,4101.68,6.0,10.0,0.0,0.0,189120.55,26353.28,0.0,768.0,10637.42,Debit,1573.07,Net Banking,Utilities,Successful
T301821,2026-02-09,C100139,L200092,52.0,Male,Siliguri,West Bengal,Business Owner,95800.0,Affluent,686.0,4,4,0,715400.0,0.123,Consumer Durable,90099.76,12.0,16.85,Active,2025-08-18,8211.11,9.0,10.0,0.0,0.0,36727.52,52756.41,0.0,891.42,54126.35,Debit,2381.42,UPI,Restaurants,Successful
T300895,2026-02-10,C100756,L200525,38.0,Male,Howrah,West Bengal,Salaried,195400.0,Affluent,769.0,4,4,1,1161400.0,0.12,Consumer Durable,237629.28,9.0,16.84,Closed,2025-12-27,28290.3,8.0,6.0,0.0,1.0,127297.12,109059.09,0.0,896.82,99811.91,Credit,4055.37,Card,Groceries,Successful
T300574,2026-02-10,C100747,L200407,51.0,Female,Nagpur,Maharashtra,Salaried,35100.0,Mass,731.0,5,2,0,450300.0,0.327,Home,456815.9,180.0,7.86,Active,2025-09-24,4328.73,20.0,8.0,1.0,1.0,434306.5,22249.67,221.89,183.06,-15151.67,Credit,1053.38,NEFT,Groceries,Successful
T300172,2026-02-10,C100468,L200903,46.0,Male,Mangaluru,Karnataka,Contract,35000.0,SME,712.0,5,3,0,147900.0,0.166,Business,290537.29,60.0,15.82,Closed,2026-02-20,7037.55,3.0,4.0,0.0,1.0,272239.67,18086.49,0.0,532.44,-3446.69,Debit,1464.26,UPI,Education,Successful
T300518,2026-02-10,C100498,L202053,32.0,Male,Coimbatore,Tamil Nadu,Self-employed,67000.0,Mass,710.0,4,4,1,662800.0,0.148,Business,750140.03,24.0,15.75,Closed,2025-10-15,36639.65,5.0,8.0,0.0,0.0,559613.87,188327.78,0.0,988.57,142515.85,Credit,3306.39,IMPS,Shopping,Successful
T300469,2026-02-10,C100216,L201170,29.0,Male,Madurai,Tamil Nadu,Business Owner,64600.0,Mass,725.0,4,4,0,311200.0,0.234,Personal,113445.26,12.0,15.46,Active,2025-10-26,10264.02,6.0,8.0,0.0,0.0,60072.36,52757.05,0.0,735.74,52213.38,Debit,1505.24,IMPS,Travel,Successful
T300920,2026-02-10,C100634,L202142,41.0,Male,Hyderabad,Telangana,Salaried,119400.0,Mass,786.0,5,1,0,1271100.0,0.235,Business,665156.82,12.0,13.23,Closed,2025-10-11,59481.79,7.0,8.0,0.0,0.0,355851.49,305736.42,0.0,889.84,282162.67,Debit,858.89,UPI,Travel,Successful
T302143,2026-02-10,C100099,L202166,46.0,Female,Rohini,Delhi,Salaried,96200.0,Mass,702.0,7,2,0,1142200.0,0.403,Education,319233.86,48.0,9.8,Closed,2026-05-12,8065.97,3.0,1.0,0.0,0.0,313990.98,5182.38,0.0,101.66,-15156.0,Credit,2399.37,NEFT,Shopping,Successful
T300464,2026-02-11,C100375,L200308,32.0,Male,Kolkata,West Bengal,Salaried,43000.0,Mass Affluent,654.0,5,1,0,206800.0,0.087,Business,322313.39,12.0,17.79,Active,2025-12-24,29517.49,1.0,6.0,0.0,1.0,207195.19,113789.91,0.0,382.88,101505.95,Credit,1357.67,UPI,Education,Successful
T300839,2026-02-11,C100256,L202038,29.0,Female,Kolkata,West Bengal,Business Owner,65600.0,Mass Affluent,696.0,9,4,0,542700.0,0.223,Auto,262398.51,36.0,12.44,Delinquent,2026-01-20,8770.63,7.0,5.0,0.0,0.0,233893.96,28175.66,0.0,561.97,13986.98,Debit,643.46,Net Banking,Restaurants,Successful
T301098,2026-02-11,C100353,L201109,,Male,Howrah,West Bengal,Self-employed,106500.0,Mass,676.0,6,2,0,1216300.0,0.128,Personal,155705.09,24.0,15.25,Closed,2026-02-17,7568.13,4.0,4.0,0.0,1.0,136027.96,19450.08,0.0,124.64,11624.79,Credit,338.0,IMPS,Education,Successful
T300497,2026-02-11,C100147,L200054,37.0,Female,Warangal,Telangana,Salaried,79300.0,Mass Affluent,739.0,4,4,1,646700.0,0.236,Business,393829.15,60.0,14.44,Closed,2026-06-24,9253.8,4.0,1.0,0.0,0.0,387814.18,5945.57,0.0,353.89,-25210.98,Debit,3298.05,UPI,Utilities,Successful
T300756,2026-02-11,C100282,L201983,28.0,Female,Mangaluru,Karnataka,Salaried,122200.0,Affluent,761.0,8,1,0,670600.0,0.337,Education,223097.37,24.0,8.72,Closed,2026-06-24,10163.51,0.0,1.0,0.0,0.0,216491.09,6530.05,0.0,607.59,-10015.78,Credit,3893.78,Net Banking,Groceries,Successful
T302155,2026-02-12,C100167,L200462,38.0,Male,Warangal,Telangana,Business Owner,106900.0,SME,775.0,6,4,1,1068200.0,0.466,Auto,260840.85,72.0,8.9,Closed,2026-05-10,4688.86,7.0,1.0,0.0,0.0,257793.09,3012.59,0.0,144.12,-18633.16,Credit,4805.7,Card,Shopping,Successful
T301489,2026-02-12,C100528,,33.0,Male,New Delhi,Delhi,Retired,55300.0,Mass Affluent,679.0,5,1,1,476100.0,0.173,,,,,,,,,,,,,,,,,Debit,196.75,Net Banking,Groceries,Successful
T301012,2026-02-12,C100705,L200378,33.0,Female,Siliguri,West Bengal,Salaried,67700.0,Affluent,716.0,6,2,0,557000.0,0.375,Home,1530513.06,300.0,7.97,Active,2025-12-25,11782.35,3.0,6.0,0.0,0.0,1484561.9,45420.95,0.0,409.27,-73237.02,Credit,1786.46,IMPS,Healthcare,Successful
T300175,2026-02-12,C100361,L201902,37.0,Male,Mumbai,Maharashtra,Contract,60400.0,Mass,722.0,2,2,0,288900.0,0.089,Personal,62378.79,24.0,13.51,Active,2026-02-11,2980.57,4.0,4.0,0.0,0.0,54629.32,7660.06,0.0,783.63,2577.42,Credit,696.18,Card,Travel,Successful
T300041,2026-02-13,C100429,L201693,43.0,Male,Vadodara,Gujarat,Salaried,83500.0,SME,685.0,3,3,0,714700.0,0.238,Auto,383659.06,36.0,11.17,Closed,2025-10-08,12591.41,32.0,7.0,1.0,1.0,326368.12,56629.89,252.56,725.91,31940.98,Credit,1244.89,UPI,Education,Successful
T300486,2026-02-13,C100656,L202139,33.0,Male,Hyderabad,Telangana,Salaried,19900.0,Mass,707.0,4,4,2,251300.0,0.217,Personal,51180.64,36.0,16.27,Closed,2026-01-16,1806.19,3.0,5.0,0.0,0.0,45310.52,5802.38,0.0,996.75,83.23,Debit,16302.55,UPI,Utilities,Successful
T301424,2026-02-13,C100549,L200068,29.0,Female,Howrah,West Bengal,Business Owner,71300.0,Mass,723.0,5,2,0,638300.0,0.195,Business,348044.68,48.0,16.95,Closed,2025-11-02,10033.84,11.0,7.0,1.0,1.0,302390.69,45127.21,506.26,116.75,14481.56,Debit,2822.75,UPI,,Successful
T300531,2026-02-13,C100122,L202189,34.0,Female,Mangaluru,Karnataka,Self-employed,69100.0,Affluent,700.0,9,3,1,442300.0,0.601,Personal,89654.03,12.0,14.16,Closed,2026-06-29,8056.53,0.0,1.0,0.0,0.0,84417.29,5176.32,0.0,217.37,-1422.8,Credit,20833.73,NEFT,Travel,Reversed
T300615,2026-02-13,C100481,L201610,29.0,Female,Warangal,Telangana,Salaried,90200.0,Mass,713.0,5,3,0,629900.0,0.06,Education,230661.14,24.0,11.18,Active,2026-03-21,10769.9,2.0,3.0,0.0,0.0,209659.83,20758.99,0.0,183.47,7573.97,Debit,931.98,IMPS,Travel,Successful
T300208,2026-02-14,C100314,L200052,24.0,Female,Mumbai,Maharashtra,Salaried,34900.0,SME,749.0,3,3,0,301500.0,0.54,Consumer Durable,19664.48,6.0,16.15,Active,2026-05-18,3433.51,1.0,1.0,0.0,0.0,17432.7,2206.03,0.0,835.66,1522.81,Credit,10077.81,Card,Shopping,Successful
T300522,2026-02-15,C100750,L201334,44.0,Male,Mysuru,Karnataka,Contract,55500.0,Mass,702.0,7,2,2,448900.0,0.312,Auto,350601.66,48.0,9.35,Active,2025-07-29,8783.12,8.0,11.0,0.0,1.0,287802.35,62074.71,0.0,784.79,39993.16,Debit,12157.26,UPI,Restaurants,Successful
