transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T302283,C100353,2025-08-21,Debit,1686.26,Net Banking,Restaurants,Successful
T302284,C100222,2026-03-04,Debit,1093.37,UPI,Utilities,Successful
T302285,C100354,2025-08-21,Debit,1947.26,NEFT,Groceries,Successful
T302286,C100741,2026-02-09,Debit,1162.13,IMPS,Education,Successful
T302287,C100298,2026-04-23,Debit,8933.72,Card,Shopping,Successful
T302288,C100746,2025-07-13,Debit,696.66,IMPS,Shopping,Successful
T302289,C100689,2025-09-19,Debit,8727.84,UPI,Healthcare,Successful
T302290,C100627,2025-11-05,Credit,1747.26,NEFT,Utilities,Successful
T302291,C100502,2026-02-04,Credit,1167.86,IMPS,Restaurants,Successful
T302292,C100641,2025-09-14,Debit,3679.37,Card,Groceries,Successful
T302293,C100221,2025-07-22,Debit,1587.44,Card,Education,Successful
T302294,C100776,2025-10-01,Debit,622.57,Net Banking,Shopping,Successful
T302295,C100486,2025-12-02,Credit,1039.9,NEFT,Utilities,Failed
T302296,C100502,2025-08-27,Debit,1905.4,Net Banking,Travel,Successful
T302297,C100351,2025-11-04,Credit,1510.29,Net Banking,Groceries,Successful
T302298,C100128,2025-07-14,Debit,1345.33,UPI,Restaurants,Successful
T302299,C100165,2025-12-16,Debit,4685.63,UPI,Restaurants,Successful
T302300,C100071,2025-11-14,Debit,7484.39,NEFT,Restaurants,Successful
T302301,C100378,2026-04-28,Credit,2633.56,Card,Groceries,Successful
T302302,C100424,2025-09-03,Debit,11437.95,UPI,Education,Successful
T302303,C100266,2026-01-08,Debit,11393.98,NEFT,Healthcare,Successful
T302304,C100243,2025-12-09,Debit,3004.28,Card,Groceries,Successful
T302305,C100144,2026-03-31,Debit,3727.6,IMPS,Healthcare,Successful
T302306,C100003,2026-03-12,Debit,1714.57,IMPS,Restaurants,Successful
T302307,C100398,2025-08-25,Debit,7037.61,IMPS,Groceries,Successful
T302308,C100685,2025-10-10,Debit,1318.31,NEFT,Utilities,Successful
T302309,C100662,2026-04-21,Credit,1661.15,Card,Restaurants,Successful
T302310,C100426,2025-11-24,Debit,863.7,Net Banking,Utilities,Successful
T302311,C100401,2025-10-29,Debit,,NEFT,Utilities,Successful
T302312,C100339,2026-05-23,Debit,1669.89,NEFT,Healthcare,Successful
T302313,C100702,2026-05-30,Credit,3968.19,UPI,Utilities,Successful
T302314,C100022,2026-02-27,Credit,1566.89,Net Banking,Shopping,Successful
T302315,C100764,2025-10-09,Credit,2939.15,Net Banking,Restaurants,Successful
T302316,C100534,2025-08-22,Debit,1222.28,UPI,Shopping,Successful
T302317,C100206,2026-04-16,Credit,16100.07,Net Banking,Shopping,Failed
T302318,C100330,2025-10-18,Credit,3512.82,IMPS,Utilities,Successful
T302319,C100042,2026-03-25,Credit,4177.8,Card,Shopping,Successful
T302320,C100529,2025-08-24,Credit,2499.51,NEFT,Utilities,Successful
T302321,C100496,2026-02-19,Debit,1244.73,UPI,Utilities,Successful
T302322,C100307,2026-03-29,Debit,2341.31,NEFT,Healthcare,Successful
T302323,C100071,2026-02-23,Credit,2781.71,IMPS,Education,Reversed
T302324,C100462,2025-09-30,Debit,3673.16,Card,Restaurants,Successful
T302325,C100496,2025-10-05,Credit,993.08,Card,Restaurants,Successful
T302326,C100313,2026-05-15,Debit,3523.62,NEFT,Shopping,Successful
T302327,C100503,2026-05-05,Debit,1162.71,NEFT,Utilities,Successful
T302328,C100691,2026-02-16,Debit,450.23,UPI,Utilities,Successful
T302329,C100143,2026-04-23,Credit,4685.03,Net Banking,Restaurants,Successful
T302330,C100116,2025-09-25,Debit,2272.98,UPI,Groceries,Successful
T302331,C100740,2026-02-19,Credit,1176.67,UPI,Restaurants,Failed
T302332,C100695,2025-10-20,Debit,5168.77,NEFT,Restaurants,Successful
T302333,C100576,2025-11-29,Credit,2130.06,Card,Utilities,Successful
T302334,C100669,2026-01-22,Debit,4012.33,NEFT,Shopping,Successful
T302335,C100473,2025-07-04,Debit,2311.57,UPI,Restaurants,Failed
T302336,C100356,2025-10-22,Debit,3727.39,NEFT,Travel,Successful
T302337,C100246,2026-06-14,Credit,1898.71,Card,Shopping,Successful
T302338,C100788,2026-02-06,Debit,1437.79,Card,Restaurants,Successful
T302339,C100131,2026-04-26,Debit,14465.7,Card,Groceries,Successful
T302340,C100498,2026-06-01,Debit,534.37,Net Banking,Travel,Successful
T302341,C100775,2026-06-22,Credit,8753.99,NEFT,Travel,Successful
T302342,C100239,2025-08-11,Credit,4682.72,UPI,Restaurants,Successful
T302343,C100684,2025-10-23,Credit,1648.83,IMPS,Education,Successful
T302344,C100719,2025-11-16,Debit,1171.01,Net Banking,Education,Successful
T302345,C100778,2026-04-23,Debit,703.79,IMPS,Groceries,Successful
T302346,C100525,2026-06-07,Credit,1263.28,Net Banking,Restaurants,Successful
T302347,C100663,2025-08-14,Credit,2505.95,NEFT,Groceries,Successful
T302348,C100124,2026-03-22,Debit,776.03,IMPS,Shopping,Successful
T302349,C100123,2025-10-07,Debit,10642.15,Card,Healthcare,Successful
T302350,C100369,2025-11-28,Debit,1531.23,UPI,Education,Successful
T302351,C100461,2025-11-04,Credit,,Card,Shopping,Successful
T302352,C100265,2025-11-15,Debit,837.75,NEFT,Restaurants,Successful
T302353,C100270,2026-01-04,Debit,1023.74,UPI,Healthcare,Successful
T302354,C100384,2026-04-09,Debit,,IMPS,Education,Successful
T302355,C100468,2025-12-27,Debit,253.97,Card,Utilities,Failed
T302356,C100383,2026-01-14,Debit,3315.5,UPI,Shopping,Successful
T302357,C100373,2026-04-11,Credit,8722.47,NEFT,Education,Successful
T302358,C100628,2025-09-05,Debit,4786.2,IMPS,Restaurants,Failed
T302359,C100295,2026-03-21,Debit,8066.58,NEFT,Shopping,Successful
T302360,C100016,2025-10-19,Debit,1007.51,Net Banking,Education,Successful
T302361,C100335,2026-02-04,Debit,17014.56,IMPS,Shopping,Reversed
T302362,C100682,2026-05-23,Debit,3621.83,UPI,Groceries,Successful
T302363,C100734,2026-01-18,Debit,2609.88,Net Banking,Groceries,Successful
T302364,C100052,2025-08-15,Credit,1113.17,IMPS,Shopping,Successful
T302365,C100392,2025-09-01,Credit,1080.04,NEFT,Groceries,Failed
T302366,C100571,2025-08-24,Debit,2080.04,Card,Healthcare,Successful
T302367,C100219,2025-07-24,Debit,2130.91,IMPS,Groceries,Successful
T302368,C100080,2026-04-28,Debit,6496.33,IMPS,Healthcare,Successful
T302369,C100432,2025-08-22,Debit,5476.75,Net Banking,Education,Successful
T302370,C100437,2026-03-04,Credit,2636.36,Net Banking,Groceries,Successful
T302371,C100299,2025-10-28,Debit,7471.1,UPI,Utilities,Successful
T302372,C100638,2025-10-24,Credit,671.09,UPI,Groceries,Successful
T302373,C100026,2026-03-18,Debit,3499.02,UPI,Groceries,Successful
T302374,C100683,2025-12-22,Debit,2847.55,Net Banking,Healthcare,Successful
T302375,C100155,2026-05-01,Credit,6237.47,NEFT,Utilities,Successful
T302376,C100685,2026-02-05,Credit,1793.83,UPI,Groceries,Successful
T302377,C100533,2025-10-10,Debit,3778.74,UPI,Healthcare,Successful
T302378,C100563,2026-06-10,Debit,1654.32,IMPS,Utilities,Successful
T302379,C100177,2025-08-21,Debit,2802.58,Card,Education,Successful
T302380,C100722,2026-05-19,Debit,1606.75,Card,Travel,Successful
T302381,C100192,2026-03-14,Debit,2920.78,UPI,Groceries,Successful
T302382,C100478,2026-03-07,Debit,2549.73,Card,Utilities,Successful
T302383,C100274,2025-12-22,Debit,4771.09,IMPS,Travel,Successful
T302384,C100139,2026-05-08,Credit,2853.35,Net Banking,Education,Successful
T302385,C100607,2025-11-08,Debit,5818.32,IMPS,Utilities,Successful
T302386,C100607,2026-06-24,Debit,9880.13,Net Banking,Shopping,Successful
T302387,C100619,2025-12-11,Credit,1819.89,UPI,Utilities,Successful
T302388,C100584,2025-08-15,Debit,2099.67,NEFT,Shopping,Successful
T302389,C100660,2025-07-24,Debit,1828.71,NEFT,Shopping,Successful
T302390,C100389,2025-11-28,Debit,2584.74,NEFT,Travel,Successful
T302391,C100500,2026-05-07,Debit,2744.74,Net Banking,Healthcare,Successful
T302392,C100560,2025-11-03,Debit,2043.53,UPI,Healthcare,Successful
T302393,C100735,2026-06-07,Debit,433.75,Card,Shopping,Successful
T302394,C100675,2025-10-26,Credit,2922.49,UPI,Restaurants,Successful
T302395,C100285,2025-10-25,Debit,1162.17,NEFT,Utilities,Reversed
T302396,C100559,2026-02-25,Debit,2971.84,IMPS,Travel,Successful
T302397,C100795,2025-12-07,Credit,1308.76,IMPS,Shopping,Successful
T302398,C100128,2026-02-27,Debit,9765.11,UPI,Restaurants,Successful
T302399,C100705,2026-05-06,Debit,10031.3,Net Banking,Restaurants,Successful
T302400,C100628,2025-09-15,Debit,1467.36,UPI,Utilities,Successful
T302401,C100308,2025-12-27,Debit,2325.82,Card,Utilities,Successful
T302402,C100780,2026-06-11,Credit,2239.72,IMPS,Shopping,Successful
T302403,C100591,2025-11-28,Credit,10327.02,NEFT,Restaurants,Successful
T302404,C100110,2026-05-22,Debit,3125.45,Net Banking,Shopping,Successful
T302405,C100111,2026-05-26,Credit,1431.91,UPI,Groceries,Successful
T302406,C100166,2026-04-18,Credit,1426.23,UPI,Groceries,Successful
T302407,C100204,2026-04-20,Debit,1075.01,Net Banking,Utilities,Successful
T302408,C100600,2025-09-11,Debit,1910.88,UPI,Groceries,Successful
T302409,C100139,2025-10-27,Debit,838.33,NEFT,Shopping,Successful
T302410,C100288,2025-09-24,Credit,1609.78,IMPS,Shopping,Successful
T302411,C100610,2026-02-01,Debit,1745.44,UPI,Utilities,Successful
T302412,C100776,2025-08-29,Debit,126818.22,IMPS,Education,Successful
T302413,C100116,2026-05-23,Debit,797.47,UPI,Travel,Successful
T302414,C100215,2025-10-09,Debit,4077.74,NEFT,Shopping,Successful
T302415,C100474,2026-04-05,Debit,2728.66,NEFT,Travel,Successful
T302416,C100412,2026-05-02,Credit,580.66,IMPS,Utilities,Successful
T302417,C100037,2026-05-21,Debit,1429.75,Net Banking,Restaurants,Successful
T302418,C100585,2025-11-20,Debit,1618.56,NEFT,Utilities,Successful
T302419,C100253,2026-03-05,Debit,5462.95,Net Banking,Travel,Reversed
T302420,C100212,2026-01-12,Debit,21925.97,NEFT,Healthcare,Successful
T302421,C100468,2026-04-06,Debit,3193.47,NEFT,Education,Successful
T302422,C100598,2026-01-22,Debit,1911.32,Net Banking,Restaurants,Successful
T302423,C100177,2026-06-08,Debit,1849.66,IMPS,Restaurants,Successful
T302424,C100452,2025-12-13,Credit,1008.93,NEFT,Restaurants,Successful
T302425,C100701,2026-05-06,Debit,,Card,Shopping,Successful
T302426,C100443,2025-10-06,Debit,2973.61,Net Banking,Shopping,Successful
T302427,C100531,2026-02-15,Debit,596.86,Card,Education,Successful
T302428,C100217,2026-02-06,Debit,1916.04,Card,Shopping,Reversed
T302429,C100280,2026-01-13,Debit,4729.88,NEFT,Shopping,Successful
T302430,C100331,2025-07-20,Credit,1659.24,Card,Groceries,Failed
T302431,C100770,2026-06-11,Debit,19602.44,Card,Shopping,Successful
T302432,C100735,2026-01-06,Debit,1608.43,Card,Travel,Successful
T302433,C100442,2026-02-28,Debit,535.69,Net Banking,Healthcare,Successful
T302434,C100288,2025-08-01,Debit,580.95,UPI,Travel,Successful
T302435,C100644,2026-01-04,Debit,,UPI,Travel,Successful
T302436,C100641,2025-08-26,Credit,3124.98,IMPS,Healthcare,Successful
T302437,C100559,2025-07-23,Debit,1912.95,NEFT,Groceries,Successful
T302438,C100510,2025-12-08,Credit,3905.83,NEFT,Restaurants,Successful
T302439,C100010,2025-12-03,Debit,2130.74,UPI,Utilities,Successful
T302440,C100441,2025-12-06,Debit,2103.63,NEFT,Travel,Successful
T302441,C100301,2025-08-16,Debit,5008.03,NEFT,Restaurants,Successful
T302442,C100671,2026-05-27,Credit,5944.17,Net Banking,Shopping,Successful
T302443,C100585,2026-02-03,Credit,50538.17,IMPS,Travel,Successful
T302444,C100429,2026-02-06,Debit,3028.37,IMPS,Travel,Successful
T302445,C100487,2025-09-20,Debit,1435.34,IMPS,Utilities,Successful
T302446,C100327,2025-07-01,Debit,634.61,Net Banking,Restaurants,Successful
T302447,C100093,2026-03-01,Debit,2832.48,Card,Restaurants,Successful
T302448,C100306,2026-03-30,Debit,5999.34,NEFT,Groceries,Successful
T302449,C100156,2025-09-26,Debit,1927.78,Card,Education,Successful
T302450,C100521,2026-04-24,Debit,2131.8,NEFT,Restaurants,Failed
T302451,C100219,2025-07-31,Debit,5996.04,UPI,Travel,Successful
T302452,C100667,2025-11-29,Credit,100.0,Net Banking,Shopping,Successful
T302453,C100285,2025-07-10,Debit,1699.58,Card,Healthcare,Successful
T302454,C100594,2025-07-26,Debit,2344.53,UPI,Utilities,Successful
T302455,C100733,2026-05-31,Debit,598.63,UPI,Healthcare,Successful
T302456,C100606,2025-11-01,Debit,1431.48,NEFT,Groceries,Successful
T302457,C100543,2026-04-20,Debit,4002.09,Card,Travel,Reversed
T302458,C100666,2025-07-31,Credit,2285.52,Card,Healthcare,Failed
T302459,C100298,2026-02-05,Debit,2033.0,Net Banking,Groceries,Successful
T302460,C100377,2026-01-20,Credit,1955.12,IMPS,Utilities,Successful
T302461,C100454,2026-04-22,Debit,9849.57,Net Banking,Shopping,Successful
T302462,C100074,2026-02-16,Debit,342.45,IMPS,Restaurants,Successful
T302463,C100178,2025-08-13,Credit,4059.33,Net Banking,Travel,Successful
T302464,C100337,2025-12-05,Debit,5325.8,Net Banking,Healthcare,Successful
T302465,C100425,2026-05-03,Debit,4723.41,Card,Restaurants,Failed
T302466,C100277,2026-06-23,Debit,4227.45,IMPS,Healthcare,Successful
T302467,C100423,2025-08-27,Debit,2003.05,Net Banking,Groceries,Successful
T302468,C100643,2026-06-24,Debit,1927.75,Card,Healthcare,Successful
T302469,C100257,2025-11-16,Debit,441.56,Net Banking,Healthcare,Successful
T302470,C100170,2025-09-10,Debit,611.03,Card,Healthcare,Successful
T302471,C100622,2026-02-02,Debit,1739.23,UPI,Groceries,Successful
T302472,C100788,2026-04-09,Debit,1226.48,Net Banking,Shopping,Failed
T302473,C100267,2026-03-20,Credit,3887.87,Net Banking,Healthcare,Successful
T302474,C100587,2025-11-21,Credit,968.25,Net Banking,Groceries,Successful
T302475,C100319,2026-04-23,Debit,2434.48,NEFT,Healthcare,Successful
T302476,C100421,2025-12-10,Debit,1840.93,Card,Restaurants,Successful
T302477,C100166,2026-05-10,Debit,17910.75,UPI,Education,Successful
T302478,C100376,2026-05-01,Debit,12142.48,Net Banking,Restaurants,Failed
T302479,C100732,2026-04-16,Debit,4143.82,Card,Groceries,Successful
T302480,C100727,2025-09-06,Debit,2739.68,IMPS,Healthcare,Successful
T302481,C100205,2026-03-29,Debit,2849.8,Card,Restaurants,Successful
T302482,C100272,2026-05-07,Debit,18001.46,NEFT,Healthcare,Failed
T302483,C100509,2025-08-13,Credit,2490.93,NEFT,Education,Successful
T302484,C100050,2025-12-08,Debit,6514.36,NEFT,Travel,Successful
T302485,C100775,2025-12-29,Credit,1058.98,UPI,Groceries,Successful
T302486,C100340,2026-06-04,Debit,898.47,Card,Groceries,Successful
T302487,C100007,2026-04-15,Debit,5621.84,UPI,Travel,Successful
T302488,C100641,2026-04-15,Debit,13275.88,Net Banking,Groceries,Successful
T302489,C100563,2025-11-14,Debit,2342.59,IMPS,Utilities,Successful
T302490,C100188,2025-08-12,Debit,1024.03,IMPS,Groceries,Successful
T302491,C100384,2025-12-23,Credit,355.23,Card,Groceries,Successful
T302492,C100406,2026-05-15,Debit,458.61,IMPS,Healthcare,Successful
T302493,C100343,2025-11-26,Debit,860.44,Net Banking,Travel,Successful
T302494,C100429,2025-09-16,Credit,320.52,UPI,Utilities,Successful
T302495,C100660,2026-05-19,Credit,2270.38,UPI,Education,Successful
T302496,C100093,2025-12-11,Debit,3448.67,IMPS,Shopping,Successful
T302497,C100350,2026-05-18,Debit,738.56,UPI,Groceries,Successful
T302498,C100383,2026-05-27,Debit,6805.53,Net Banking,Restaurants,Successful
T302499,C100243,2025-10-13,Debit,653.03,Net Banking,Restaurants,Successful
T302500,C100073,2026-04-14,Credit,,Card,Healthcare,Successful
T302501,C100668,2025-10-12,Debit,665.74,Card,Shopping,Successful
T302502,C100275,2025-09-25,Debit,1682.16,IMPS,Restaurants,Successful
T302503,C100621,2025-07-05,Debit,1270.71,UPI,Travel,Successful
T302504,C100040,2025-08-24,Debit,1752.3,UPI,Travel,Successful
T302505,C100730,2025-09-06,Debit,10251.54,Net Banking,Utilities,Successful
T302506,C100227,2026-02-27,Credit,2409.51,UPI,Travel,Failed
T302507,C100517,2025-08-30,Debit,651.17,Net Banking,Travel,Successful
T302508,C100503,2025-10-12,Debit,510.01,NEFT,Travel,Successful
T302509,C100246,2025-10-08,Credit,2617.01,Card,Utilities,Successful
T302510,C100619,2025-10-02,Debit,9368.0,Net Banking,Healthcare,Successful
T302511,C100546,2026-05-24,Debit,2766.26,Net Banking,Travel,Successful
T302512,C100327,2026-05-20,Credit,946.04,Net Banking,Shopping,Successful
T302513,C100481,2025-11-26,Debit,256.57,IMPS,Restaurants,Successful
T302514,C100574,2026-01-19,Debit,8144.27,Net Banking,Groceries,Failed
T302515,C100081,2025-08-25,Debit,1245.09,IMPS,Restaurants,Successful
T302516,C100537,2026-05-04,Debit,291.55,Net Banking,Groceries,Successful
T302517,C100089,2026-03-21,Debit,9828.99,NEFT,Education,Successful
T302518,C100440,2026-02-28,Credit,5782.51,UPI,Travel,Failed
T302519,C100744,2026-04-23,Debit,3046.83,Card,Utilities,Successful
T302520,C100248,2026-03-23,Debit,2460.41,UPI,Groceries,Failed
T302521,C100242,2025-08-16,Debit,610.77,Card,Shopping,Successful
T302522,C100004,2026-05-12,Credit,578.9,NEFT,Shopping,Successful
T302523,C100645,2025-07-14,Debit,5360.08,IMPS,Groceries,Successful
T302524,C100402,2025-07-01,Debit,3497.23,Net Banking,Utilities,Successful
T302525,C100768,2025-07-28,Credit,1649.67,Net Banking,Healthcare,Successful
T302526,C100699,2025-12-26,Debit,8528.22,NEFT,Travel,Successful
T302527,C100739,2025-07-02,Debit,6957.91,UPI,Travel,Successful
T302528,C100040,2026-01-10,Debit,1965.28,NEFT,Shopping,Successful
T302529,C100357,2025-08-26,Debit,5670.91,NEFT,Utilities,Successful
T302530,C100339,2026-04-11,Debit,2603.99,NEFT,Restaurants,Successful
T302531,C100267,2025-09-14,Debit,1480.29,Net Banking,Utilities,Successful
T302532,C100777,2025-10-20,Debit,1969.09,NEFT,Education,Successful
T302533,C100274,2026-01-07,Debit,528.48,NEFT,Travel,Successful
T302534,C100538,2025-08-04,Debit,334.2,Card,Groceries,Successful
T302535,C100756,2025-07-02,Debit,989.82,IMPS,Healthcare,Successful
T302536,C100458,2025-11-09,Debit,1965.78,UPI,Healthcare,Successful
T302537,C100391,2026-06-25,Debit,17677.59,NEFT,Restaurants,Successful
T302538,C100401,2025-08-20,Debit,5162.71,Net Banking,Restaurants,Successful
T302539,C100038,2025-07-20,Debit,4710.99,IMPS,Travel,Reversed
T302540,C100697,2025-09-14,Credit,3688.16,NEFT,Utilities,Successful
T302541,C100169,2026-03-29,Debit,1112.97,NEFT,Restaurants,Successful
T302542,C100197,2026-04-13,Debit,1790.68,Net Banking,Restaurants,Successful
T302543,C100081,2025-10-11,Debit,1531.81,IMPS,Shopping,Successful
T302544,C100043,2025-12-22,Credit,2106.19,NEFT,Education,Successful
T302545,C100386,2025-10-25,Debit,913.94,NEFT,Groceries,Successful
T302546,C100511,2025-08-15,Debit,5196.31,Card,Utilities,Successful
T302547,C100374,2025-09-08,Debit,2078.53,NEFT,Groceries,Successful
T302548,C100494,2026-04-01,Credit,1590.61,Card,Shopping,Successful
T302549,C100342,2026-06-09,Credit,2519.3,NEFT,Utilities,Successful
T302550,C100411,2026-03-14,Credit,9385.95,Card,Utilities,Successful
T302551,C100430,2026-03-12,Credit,9708.28,IMPS,Healthcare,Successful
T302552,C100585,2025-10-31,Debit,2239.12,Net Banking,Healthcare,Successful
T302553,C100228,2026-02-19,Credit,1623.49,Card,Travel,Successful
T302554,C100186,2026-03-16,Credit,4208.34,NEFT,Groceries,Successful
T302555,C100096,2025-07-18,Debit,375.93,NEFT,Utilities,Successful
T302556,C100047,2025-07-09,Debit,574.38,NEFT,Healthcare,Successful
T302557,C100582,2025-12-20,Debit,2913.42,Card,Shopping,Successful
T302558,C100280,2025-09-26,Debit,5704.41,Card,Education,Successful
T302559,C100054,2025-11-01,Debit,1494.21,Net Banking,Travel,Successful
T302560,C100708,2026-01-17,Credit,3203.27,UPI,Groceries,Successful
T302561,C100141,2026-05-24,Debit,807.06,IMPS,Shopping,Successful
T302562,C100384,2026-05-10,Debit,1376.01,Net Banking,Restaurants,Reversed
T302563,C100568,2025-10-10,Debit,1110.76,IMPS,Healthcare,Successful
T302564,C100794,2025-11-20,Debit,721.67,UPI,Education,Successful
T302565,C100241,2025-12-14,Debit,1583.68,UPI,Healthcare,Failed
T302566,C100783,2026-01-08,Debit,4726.2,NEFT,Restaurants,Successful
T302567,C100776,2026-02-03,Debit,5317.32,Net Banking,Utilities,Successful
T302568,C100579,2026-06-25,Credit,23456.56,IMPS,Healthcare,Successful
T302569,C100027,2025-08-14,Debit,10220.41,IMPS,Groceries,Successful
T302570,C100613,2026-03-22,Credit,2723.57,UPI,Restaurants,Successful
